Nombre comercial,id,id2,LINK Público PBI,Comentario
Instrumentos de Planificación Territorial (IPT) - Chile,1,0,https://app.powerbi.com/view?r=eyJrIjoiN2RiNDAxYWQtZjIyZi00ZmQ5LWE0M2UtOTBkMGQ3NWEyNGM5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSectiond3ed353228b160739c25,DATA: DATATERRITORIO|| Instrumentos de Planificación Territorial (IPT) - Chile || País: Chile || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional
Plataforma de Análisis y Monitoreo de focos de Fuego - Belice,44,2,https://app.powerbi.com/view?r=eyJrIjoiNDMyNWNkMGMtZjhkMy00ZTQ2LWJkNWMtNjk3NDk4OWVjZjM2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Cayo
Plataforma de Análisis y Monitoreo de focos de Fuego - Belice,44,3,https://app.powerbi.com/view?r=eyJrIjoiZWM2MjRiNTYtZmIwOS00NmRlLTg2OGQtOGU0NmM3YjRiNzE1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Corozal
Plataforma de Análisis y Monitoreo de focos de Fuego - Belice,44,4,https://app.powerbi.com/view?r=eyJrIjoiNGUxZTAyOWYtYzQyYS00MDFkLWIwMDctOTVkNzIzYmQwYzExIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Orange Walk
Plataforma de Análisis y Monitoreo de focos de Fuego - Belice,44,5,https://app.powerbi.com/view?r=eyJrIjoiMGRjZTQ1ZTMtMTgxYi00NTcxLTk4ODMtYmZmNGRiOGYzODlhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Stann Creek
Plataforma de Análisis y Monitoreo de focos de Fuego - Belice,44,6,https://app.powerbi.com/view?r=eyJrIjoiZDQ2NTU0NmMtY2Y4ZC00MDdhLTg0ZDktY2VmM2E5ZTdjZTJjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Toledo
Plataforma de Análisis y Monitoreo del Clima - Belice,45,0,https://app.powerbi.com/view?r=eyJrIjoiMmI3MDQ2ZjEtMTA5ZC00NTRmLWEzMGItYzA3N2U5YmQ5NDAyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection07b976d31e945d81283b,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - Belice || País: Belice || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional
Plataforma de Análisis y Monitoreo del Clima - Belice,46,1,https://app.powerbi.com/view?r=eyJrIjoiZTNkODEwZDUtOTQ4MC00ZTE2LWJjMDQtMTFkYTI3ZDI4ODZjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Belize
Plataforma de Análisis y Monitoreo del Clima - Belice,46,2,https://app.powerbi.com/view?r=eyJrIjoiNzQwYWM5YjUtM2IwNS00Y2ZiLWJkZjgtM2ZiZmI3NTI3MTk4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Cayo
Plataforma de Análisis y Monitoreo del Clima - Belice,46,3,https://app.powerbi.com/view?r=eyJrIjoiYWMxNzUyOTUtNzQ3My00Yjk4LTkyNmEtYmUxZmQxMWRlMDM2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Corozal
Plataforma de Análisis y Monitoreo del Clima - Belice,46,4,https://app.powerbi.com/view?r=eyJrIjoiNDVjMTRlZmQtYTUxYS00MjZmLWEzZGQtYmE2MDBkNmUyOGQ1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Orange Walk
Plataforma de Análisis y Monitoreo del Clima - Belice,46,5,https://app.powerbi.com/view?r=eyJrIjoiMGJkOTQ4MGUtMmY1Zi00MmMyLWE0YjUtMWZmOGExMjI1Yzk3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Stann Creek
Plataforma de Análisis y Monitoreo del Clima - Belice,46,6,https://app.powerbi.com/view?r=eyJrIjoiMGYyMjk4MGUtM2Y1ZS00OTExLThhZTItNGQ4NDFkMGQ3YzE1IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - Belice || País: Belice || Variante: SI || Tipo Variante: Distrito || Variante Shopify: Distrito: Toledo
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,47,0,https://app.powerbi.com/view?r=eyJrIjoiZDY1ZjhhZWMtN2FhNC00NTJjLThhZGYtZDE0NjA5NTI0ZjE4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection8bcae9100757e5450e5b,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,109,https://app.powerbi.com/view?r=eyJrIjoiYmY5MTRjYzItODBmMy00NzAzLTkwMTQtZmExNDdlYmYxY2JkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Espaillat
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,118,https://app.powerbi.com/view?r=eyJrIjoiYTEyZTE4OWEtMWNiNC00Y2Y5LWE2MDItYTk3ZjAzNjc4OTk3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Puerto Plata
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,125,https://app.powerbi.com/view?r=eyJrIjoiOGZkYzg1YzItMDc3Mi00MTQ4LTkyZWEtYTFiYTQxNjBhYjYyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santiago
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,213,https://app.powerbi.com/view?r=eyJrIjoiN2QzMzFkZWUtYWIwNy00MjViLTlhMzctZmExODlhYjc5NzdjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Vega
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,224,https://app.powerbi.com/view?r=eyJrIjoiZjNmODYzNzEtNTAzZC00NWJlLTgzMDYtNzdhZjY0YzU0NTRmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Sanchez Ramírez
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,228,https://app.powerbi.com/view?r=eyJrIjoiY2RiMTc4ZjctMzVlNy00ODU2LThjYjQtY2Y4MTY1MjAxODAyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monseñor Nouel
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,306,https://app.powerbi.com/view?r=eyJrIjoiOTJlNTkxYjMtMGJlZC00ZWYzLTk0ODUtNGE4ODYyYjI1ZjJkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Duarte
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,314,https://app.powerbi.com/view?r=eyJrIjoiZjFlYTc5MDEtNjliYS00Y2Q5LWFhNDktYTRkMmM0ZDg3MDI2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: María Trinidad Sánchez
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,319,https://app.powerbi.com/view?r=eyJrIjoiMGI3NTAwMjYtZWYyMi00YTQ5LTgwMjQtMDA0YjE0M2RjNTQyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Hermanas Mirabal
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,320,https://app.powerbi.com/view?r=eyJrIjoiZTIwMDk1OWUtZDI3MS00ZmMzLWFiMTctODg3MTUyNjczMDBmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Samaná
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,405,https://app.powerbi.com/view?r=eyJrIjoiODEyMGY1ZDItZDg4Ny00M2M5LWEwZDMtOTgyMTQ1ZTk4NTBhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Dajabón
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,415,https://app.powerbi.com/view?r=eyJrIjoiMjUxNmI1ZjctZjQ2NS00ZWI5LWJhODYtZDhmMThkZTQ3MDVkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monte Cristi
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,426,https://app.powerbi.com/view?r=eyJrIjoiNDI2MzAzMWMtMzYyZC00ZjVkLTkxN2YtMWI2YTYxYjU0ZmVhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santiago Rodríguez
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,427,https://app.powerbi.com/view?r=eyJrIjoiMjUxYWI4YTQtYTEyNy00NjIzLTlkZWUtMmZlNGMzYzVlMGJhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Valverde
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,502,https://app.powerbi.com/view?r=eyJrIjoiMTI1MDg1ZDQtOWZmOC00ZTZkLThlMTgtZDY0YjU5YjA5NjU3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Azua
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,517,https://app.powerbi.com/view?r=eyJrIjoiNmNlNTkxMmItZTdhNC00ZjBiLTg1ODEtNjI0MWM4ODgxM2FhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Peravia
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,521,https://app.powerbi.com/view?r=eyJrIjoiNzkwNGJhYjMtOWMyNi00YzU5LWFiNjgtYmNkZWU2ODdjNGU4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Cristóbal
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,531,https://app.powerbi.com/view?r=eyJrIjoiZGNiMDAwZTgtMjNjZC00NDRmLWI2NTctMmQ2ZjA3YWU5MGQ3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San José de Ocoa
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,603,https://app.powerbi.com/view?r=eyJrIjoiNmRmYjg2ZDYtMzE5MS00Zjc2LTlhZDgtYWQ2OGRkOTMyOTcwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Baoruco
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,604,https://app.powerbi.com/view?r=eyJrIjoiYmUwNjBiNzYtNzI4NS00MjFhLTlhYjMtYThlMWMwYTk2MjQ4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Barahona
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,610,https://app.powerbi.com/view?r=eyJrIjoiZDUyZDI4YzUtNDIxMi00OTBjLWE0YmEtZTdiNGEzZDgzZDhkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Independencia
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,616,https://app.powerbi.com/view?r=eyJrIjoiNGEzNTczODMtYmYxYy00ZDE4LWIxOWUtMjdlZGM0ZWI3YTFiIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Pedernales
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,707,https://app.powerbi.com/view?r=eyJrIjoiYzA3OTJiZDctYzc4ZS00OTQ2LThkMmItM2VkYmEzOTAyOWM4IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Elías Piña
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,722,https://app.powerbi.com/view?r=eyJrIjoiNmFiZWExMDktNWM2MS00MzlmLWE0NTUtYmUzOTA1NTE2MWQ3IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Juan
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,808,https://app.powerbi.com/view?r=eyJrIjoiOTE5MGI0ZDMtMmY2Ny00OTJmLTkyMmUtM2QzYWM4Nzk0NDEwIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: El Seibo
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,811,https://app.powerbi.com/view?r=eyJrIjoiNTA3NDM5ZjQtZDM5MS00MzhkLTk0ZDItZjJlMjcwNGY4YTk0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Altagracia
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,812,https://app.powerbi.com/view?r=eyJrIjoiMDM3MjMyZTQtMDc3NC00MDRlLWIzZjEtZDM4ZTZhZTIxZDk2IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Romana
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,923,https://app.powerbi.com/view?r=eyJrIjoiYjg2Y2RhY2MtNWJjYi00ODc0LTk4MGQtNjA5YmZhNzBhYzNhIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: San Pedro de Macorís
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,929,https://app.powerbi.com/view?r=eyJrIjoiNzg0Mzk0MjctMDg0NC00N2FmLWEyYTMtNmZlZmJmNDkyNTAyIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Monte Plata
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,930,https://app.powerbi.com/view?r=eyJrIjoiOGJiOWRlZGQtMDFjZS00MGQyLTk2MmYtN2NjODBlY2RkYTRjIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Hato Mayor
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,1001,https://app.powerbi.com/view?r=eyJrIjoiNjZmOTFlNTYtMzkxZC00YWQxLTliZjUtYjk4MTYwMGUyYWFkIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Distrito Nacional
Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana,48,1032,https://app.powerbi.com/view?r=eyJrIjoiMGNkNjRmYTMtNTE3NS00OWUzLWEwOTEtN2Q3MDRlODQyYWE0IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATARIESGO|| Plataforma de Análisis y Monitoreo de focos de Fuego - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santo Domingo
Plataforma de Análisis y Monitoreo del Clima - República Dominicana,49,0,https://app.powerbi.com/view?r=eyJrIjoiODE4M2VkNzUtMGM3NS00YmExLTlmNDQtMDA2MmJjYjk3ZWViIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9&pageName=ReportSection07b976d31e945d81283b,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - República Dominicana || País: Rep Dominicana || Variante: NO || Tipo Variante: Nacional || Variante Shopify: Nacional
Plataforma de Análisis y Monitoreo del Clima - República Dominicana,50,109,https://app.powerbi.com/view?r=eyJrIjoiNDJhOGM4YTAtMzQzNC00N2E1LWFlOGYtNzM1OTIzN2Q4ZmY5IiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Espaillat
Plataforma de Análisis y Monitoreo del Clima - República Dominicana,50,118,https://app.powerbi.com/view?r=eyJrIjoiNGMzMjI2ZDctOGI2NS00N2ZiLWJhNzMtNWNhZGY3YjIxOTIzIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Puerto Plata
Plataforma de Análisis y Monitoreo del Clima - República Dominicana,50,125,https://app.powerbi.com/view?r=eyJrIjoiOTg1OTZkZWUtNjQ4My00ZDg4LTkzYTktNDc4ODc5OThjMWQxIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Santiago
Plataforma de Análisis y Monitoreo del Clima - República Dominicana,50,213,https://app.powerbi.com/view?r=eyJrIjoiY2RiMzU5NTUtYWM3Mi00YTVhLTk0NGQtMGEyNWM4NTBkZDhmIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: La Vega
Plataforma de Análisis y Monitoreo del Clima - República Dominicana,50,224,https://app.powerbi.com/view?r=eyJrIjoiYjNjNTVkMTktMjg3Zi00MzQ0LTgwMTItMDM0MTcyZDVjY2FlIiwidCI6IjhmYmFhNWJmLTJlY2MtNGRjOC1iNTZiLThmOTJlMzA3ZjA3NiIsImMiOjR9,DATA: DATACLIMA|| Plataforma de Análisis y Monitoreo del Clima - República Dominicana || País: Rep Dominicana || Variante: SI || Tipo Variante: Provincia || Variante Shopify: Provincia: Sanchez Ramírez
